KÛd ADM;KÛd obce;N·zev obce;N·zev MOMC;N·zev MOP;KÛd Ë·sti obce;N·zev Ë·sti obce;N·zev ulice;Typ SO;»Ìslo domovnÌ;»Ìslo orientaËnÌ;Znak ËÌsla orientaËnÌho;PS»;Sou¯adnice Y;Sou¯adnice X;PlatÌ Od
6017533;533017;Unhoöù;;;174491;Unhoöù;H¯ebenka;Ë.p.;634;;;27351;766133.35;1043315.69;2013-12-05T00:00:00
6017541;533017;Unhoöù;;;174491;Unhoöù;H¯ebenka;Ë.p.;635;;;27351;766138.29;1043475.16;2013-12-05T00:00:00
6017550;533017;Unhoöù;;;174491;Unhoöù;Suchoml˝nsk·;Ë.p.;636;;;27351;765816.47;1041852.61;2013-12-05T00:00:00
6017568;533017;Unhoöù;;;174491;Unhoöù;B¯ezov·;Ë.p.;637;;;27351;766530.57;1041441.41;2013-12-05T00:00:00
6017576;533017;Unhoöù;;;174491;Unhoöù;B¯ezov·;Ë.p.;638;;;27351;766391.57;1041488.05;2013-12-05T00:00:00
6017584;533017;Unhoöù;;;174491;Unhoöù;LesnÌ;Ë.p.;639;;;27351;766115.95;1042010.48;2014-04-15T00:00:00
6017592;533017;Unhoöù;;;174491;Unhoöù;V Topolech;Ë.p.;640;;;27351;762835.78;1040492.26;2013-12-05T00:00:00
6017606;533017;Unhoöù;;;174491;Unhoöù;KomenskÈho;Ë.p.;641;;;27351;763582.73;1040143.56;2013-12-05T00:00:00
6017614;533017;Unhoöù;;;174491;Unhoöù;ätef·nikova;Ë.p.;642;;;27351;764104.57;1040235.21;2013-12-05T00:00:00
6017622;533017;Unhoöù;;;174491;Unhoöù;KomenskÈho;Ë.p.;643;;;27351;763480.50;1040121.59;2013-12-05T00:00:00
6017631;533017;Unhoöù;;;174491;Unhoöù;Smetanova;Ë.p.;644;;;27351;763590.23;1040053.73;2013-12-05T00:00:00
6017649;533017;Unhoöù;;;174491;Unhoöù;Lipov·;Ë.p.;645;;;27351;766406.87;1041571.50;2013-12-05T00:00:00
6017657;533017;Unhoöù;;;174491;Unhoöù;Na BÌlÈ pÏöinÏ;Ë.p.;646;;;27351;763605.87;1040100.40;2013-12-05T00:00:00
6017665;533017;Unhoöù;;;174491;Unhoöù;LuËnÌ;Ë.p.;647;;;27351;763959.68;1040740.46;2013-12-05T00:00:00
6017673;533017;Unhoöù;;;174491;Unhoöù;Vojanova;Ë.p.;648;;;27351;762785.64;1040298.38;2013-12-05T00:00:00
6017681;533017;Unhoöù;;;174491;Unhoöù;;Ë.p.;649;;;27351;;;2011-07-01T00:00:00
6017690;533017;Unhoöù;;;174491;Unhoöù;;Ë.p.;650;;;27351;;;2011-07-01T00:00:00
6017703;533017;Unhoöù;;;174491;Unhoöù;;Ë.p.;651;;;27351;766159.93;1043406.82;2013-12-05T00:00:00
6017711;533017;Unhoöù;;;174491;Unhoöù;Karlovarsk·;Ë.p.;652;;;27351;763918.55;1040100.27;2013-12-05T00:00:00
6017720;533017;Unhoöù;;;174491;Unhoöù;Na BÌlÈ pÏöinÏ;Ë.p.;653;;;27351;763607.96;1040199.55;2013-12-05T00:00:00
6017738;533017;Unhoöù;;;174491;Unhoöù;U Sadu legion·¯˘;Ë.p.;654;;;27351;763839.05;1040077.40;2013-12-05T00:00:00
6017746;533017;Unhoöù;;;174491;Unhoöù;ätef·nikova;Ë.p.;655;;;27351;764097.85;1040160.80;2013-12-05T00:00:00
6017754;533017;Unhoöù;;;174491;Unhoöù;Nek·zanka;Ë.p.;656;;;27351;763850.13;1040076.61;2013-12-05T00:00:00
6017762;533017;Unhoöù;;;174491;Unhoöù;B¯ezov·;Ë.p.;657;;;27351;766430.08;1041486.71;2013-12-05T00:00:00
6017771;533017;Unhoöù;;;174491;Unhoöù;LuËnÌ;Ë.p.;658;;;27351;764001.34;1040749.05;2013-12-05T00:00:00
6017797;533017;Unhoöù;;;174491;Unhoöù;él·beck·;Ë.p.;660;;;27351;766052.43;1042137.19;2013-12-05T00:00:00
6017801;533017;Unhoöù;;;174491;Unhoöù;RaöÌnova;Ë.p.;661;;;27351;763956.12;1040233.35;2013-12-05T00:00:00
6017819;533017;Unhoöù;;;174491;Unhoöù;B¯ezov·;Ë.p.;662;;;27351;766422.70;1041437.99;2013-12-05T00:00:00
6017827;533017;Unhoöù;;;174491;Unhoöù;Zd. Hofbauera;Ë.p.;663;;;27351;763772.34;1039721.40;2013-12-05T00:00:00
6017835;533017;Unhoöù;;;174491;Unhoöù;Zd. Hofbauera;Ë.p.;664;;;27351;763771.42;1039715.72;2013-12-05T00:00:00
6017843;533017;Unhoöù;;;174491;Unhoöù;Zd. Hofbauera;Ë.p.;665;;;27351;763773.53;1039701.05;2013-12-05T00:00:00
6017851;533017;Unhoöù;;;174491;Unhoöù;Zd. Hofbauera;Ë.p.;666;;;27351;763775.24;1039694.84;2013-12-05T00:00:00
6017860;533017;Unhoöù;;;174491;Unhoöù;Zd. Hofbauera;Ë.p.;667;;;27351;763772.21;1039681.36;2013-12-05T00:00:00
6017878;533017;Unhoöù;;;174491;Unhoöù;Zd. Hofbauera;Ë.p.;668;;;27351;763767.73;1039675.54;2013-12-05T00:00:00
6017886;533017;Unhoöù;;;174491;Unhoöù;Zd. Hofbauera;Ë.p.;669;;;27351;763769.89;1039661.24;2013-12-05T00:00:00
6017894;533017;Unhoöù;;;174491;Unhoöù;Zd. Hofbauera;Ë.p.;670;;;27351;763764.95;1039655.20;2013-12-05T00:00:00
6017908;533017;Unhoöù;;;174491;Unhoöù;Zd. Hofbauera;Ë.p.;671;;;27351;763771.60;1039641.41;2013-12-05T00:00:00
6017916;533017;Unhoöù;;;174491;Unhoöù;Zd. Hofbauera;Ë.p.;672;;;27351;763762.79;1039635.10;2013-12-05T00:00:00
6017924;533017;Unhoöù;;;174491;Unhoöù;Zd. Hofbauera;Ë.p.;673;;;27351;763761.89;1039621.49;2013-12-05T00:00:00
6017932;533017;Unhoöù;;;174491;Unhoöù;Zd. Hofbauera;Ë.p.;674;;;27351;763762.34;1039615.72;2013-12-05T00:00:00
6017941;533017;Unhoöù;;;174491;Unhoöù;Zd. Hofbauera;Ë.p.;675;;;27351;763766.30;1039601.21;2013-12-05T00:00:00
6017959;533017;Unhoöù;;;174491;Unhoöù;Zd. Hofbauera;Ë.p.;676;;;27351;763756.86;1039595.35;2013-12-05T00:00:00
6017967;533017;Unhoöù;;;174491;Unhoöù;Smetanova;Ë.p.;677;;;27351;763307.44;1040079.81;2013-12-05T00:00:00
6017975;533017;Unhoöù;;;174491;Unhoöù;Seifertova;Ë.p.;678;;;27351;764033.91;1040188.68;2013-12-05T00:00:00
6017983;533017;Unhoöù;;;174491;Unhoöù;KomenskÈho;Ë.p.;679;;;27351;763549.11;1040143.82;2013-12-05T00:00:00
6017991;533017;Unhoöù;;;174491;Unhoöù;U Cihelny;Ë.p.;680;;;27351;763550.70;1040016.07;2013-12-05T00:00:00
6018009;533017;Unhoöù;;;174491;Unhoöù;Smetanova;Ë.p.;681;;;27351;763322.81;1040079.81;2013-12-05T00:00:00
6018017;533017;Unhoöù;;;174491;Unhoöù;Smetanova;Ë.p.;682;;;27351;763523.00;1040053.42;2013-12-05T00:00:00
6018025;533017;Unhoöù;;;174491;Unhoöù;H·jeck·;Ë.p.;683;;;27351;763582.05;1040563.03;2013-12-05T00:00:00
6018033;533017;Unhoöù;;;174491;Unhoöù;H·jeck·;Ë.p.;684;;;27351;763594.45;1040560.52;2013-12-05T00:00:00
6018041;533017;Unhoöù;;;174491;Unhoöù;Suchoml˝nsk·;Ë.p.;685;;;27351;765909.03;1041793.08;2013-12-05T00:00:00
6018050;533017;Unhoöù;;;174491;Unhoöù;JeneËsk·;Ë.p.;686;;;27351;762733.35;1040263.24;2013-12-05T00:00:00
6018068;533017;Unhoöù;;;174491;Unhoöù;U JezÌrka;Ë.p.;687;;;27351;763745.25;1040776.28;2013-12-05T00:00:00
6018092;533017;Unhoöù;;;174491;Unhoöù;Smetanova;Ë.p.;689;;;27351;763571.91;1040052.89;2013-12-05T00:00:00
6018106;533017;Unhoöù;;;174491;Unhoöù;Na Trûiöti;Ë.p.;690;;;27351;763700.84;1040719.64;2013-12-05T00:00:00
6018114;533017;Unhoöù;;;174491;Unhoöù;Seifertova;Ë.p.;691;;;27351;764034.04;1040168.73;2013-12-05T00:00:00
6018122;533017;Unhoöù;;;174491;Unhoöù;LuËnÌ;Ë.p.;692;;;27351;764029.56;1040755.26;2013-12-05T00:00:00
6018131;533017;Unhoöù;;;174491;Unhoöù;KomenskÈho;Ë.p.;693;;;27351;763430.98;1040141.31;2013-12-05T00:00:00
6018149;533017;Unhoöù;;;174491;Unhoöù;KomenskÈho;Ë.p.;694;;;27351;763442.19;1040141.04;2013-12-05T00:00:00
6018157;533017;Unhoöù;;;174491;Unhoöù;ätef·nikova;Ë.p.;695;;;27351;764119.51;1040086.72;2013-12-05T00:00:00
6018165;533017;Unhoöù;;;174491;Unhoöù;KomenskÈho;Ë.p.;696;;;27351;763572.58;1040143.42;2013-12-05T00:00:00
6018173;533017;Unhoöù;;;174491;Unhoöù;KomenskÈho;Ë.p.;697;;;27351;763700.84;1040175.54;2013-12-05T00:00:00
6018181;533017;Unhoöù;;;174491;Unhoöù;U »eperky;Ë.p.;698;;;27351;765870.93;1040622.78;2013-12-05T00:00:00
6018190;533017;Unhoöù;;;174491;Unhoöù;U »eperky;Ë.p.;699;;;27351;765884.12;1040637.46;2013-12-05T00:00:00
6018203;533017;Unhoöù;;;174491;Unhoöù;LuËnÌ;Ë.p.;700;;;27351;763988.16;1040747.73;2013-12-05T00:00:00
6018211;533017;Unhoöù;;;174491;Unhoöù;Unhoöùsk·;Ë.p.;701;;;27351;766140.39;1041158.09;2013-12-05T00:00:00
6018220;533017;Unhoöù;;;174491;Unhoöù;U »eperky;Ë.p.;702;;;27351;765881.48;1040593.74;2013-12-05T00:00:00
6018238;533017;Unhoöù;;;174491;Unhoöù;PÏöina K »eperce;Ë.p.;703;;;27351;766407.66;1041368.21;2013-12-05T00:00:00
6018246;533017;Unhoöù;;;174491;Unhoöù;;Ë.p.;704;;;27351;765366.08;1041778.87;2013-12-05T00:00:00
6018254;533017;Unhoöù;;;174491;Unhoöù;U Stud·nky;Ë.p.;705;;;27351;762781.55;1040241.02;2013-12-05T00:00:00
6018262;533017;Unhoöù;;;174491;Unhoöù;Praûsk·;Ë.p.;706;;;27351;762766.26;1040385.34;2013-12-05T00:00:00
6018271;533017;Unhoöù;;;174491;Unhoöù;ätef·nikova;Ë.p.;707;;;27351;764087.10;1040168.94;2013-12-05T00:00:00
6018289;533017;Unhoöù;;;174491;Unhoöù;Na Trûiöti;Ë.p.;708;;;27351;763672.70;1040803.78;2013-12-05T00:00:00
6018297;533017;Unhoöù;;;174491;Unhoöù;Seifertova;Ë.p.;709;;;27351;764000.29;1040357.06;2013-12-05T00:00:00
6018301;533017;Unhoöù;;;174491;Unhoöù;Smetanova;Ë.p.;710;;;27351;763387.88;1040079.94;2013-12-05T00:00:00
6018319;533017;Unhoöù;;;174491;Unhoöù;Vojanova;Ë.p.;711;;;27351;762774.57;1040323.09;2013-12-05T00:00:00
6018327;533017;Unhoöù;;;174491;Unhoöù;él·beck·;Ë.p.;712;;;27351;766005.84;1042103.83;2013-12-05T00:00:00
6018335;533017;Unhoöù;;;174491;Unhoöù;Smetanova;Ë.p.;713;;;27351;763403.25;1040079.38;2013-12-05T00:00:00
6018343;533017;Unhoöù;;;174491;Unhoöù;ätef·nikova;Ë.p.;714;;;27351;764104.57;1040299.70;2013-12-05T00:00:00
6018351;533017;Unhoöù;;;174491;Unhoöù;Na Trûiöti;Ë.p.;715;;;27351;763703.21;1040751.88;2013-12-05T00:00:00
6018360;533017;Unhoöù;;;174491;Unhoöù;Berounsk·;Ë.p.;716;;;27351;763803.22;1040725.52;2013-12-05T00:00:00
6018378;533017;Unhoöù;;;174491;Unhoöù;Na Trûiöti;Ë.p.;717;;;27351;763685.87;1040640.87;2013-12-05T00:00:00
6018386;533017;Unhoöù;;;174491;Unhoöù;KomenskÈho;Ë.p.;718;;;27351;763501.88;1040175.19;2013-12-05T00:00:00
6018394;533017;Unhoöù;;;174491;Unhoöù;V Topolech;Ë.p.;719;;;27351;762871.51;1040815.92;2013-12-05T00:00:00
6018408;533017;Unhoöù;;;174491;Unhoöù;KomenskÈho;Ë.p.;720;;;27351;763520.50;1040175.94;2013-12-05T00:00:00
6018416;533017;Unhoöù;;;174491;Unhoöù;U Ryb·rny;Ë.p.;721;;;27351;764916.79;1040823.04;2013-12-05T00:00:00
6018424;533017;Unhoöù;;;174491;Unhoöù;V Topolech;Ë.p.;722;;;27351;762871.92;1040802.55;2013-12-05T00:00:00
6018432;533017;Unhoöù;;;174491;Unhoöù;PÏöina K »eperce;Ë.p.;723;;;27351;766396.85;1041221.53;2013-12-05T00:00:00
6018441;533017;Unhoöù;;;174491;Unhoöù;KomenskÈho;Ë.p.;724;;;27351;763551.21;1040174.22;2013-12-05T00:00:00
6018459;533017;Unhoöù;;;174491;Unhoöù;KomenskÈho;Ë.p.;725;;;27351;763566.94;1040175.63;2013-12-05T00:00:00
6018467;533017;Unhoöù;;;174491;Unhoöù;Na Trûiöti;Ë.p.;726;;;27351;763678.95;1040647.35;2013-12-05T00:00:00
6018475;533017;Unhoöù;;;174491;Unhoöù;Smetanova;Ë.p.;727;;;27351;763550.42;1040054.22;2013-12-05T00:00:00
6018483;533017;Unhoöù;;;174491;Unhoöù;Unhoöùsk·;Ë.p.;728;;;27351;766125.83;1041114.68;2013-12-05T00:00:00
6018491;533017;Unhoöù;;;174491;Unhoöù;V Topolech;Ë.p.;729;;;27351;762881.77;1040851.76;2013-12-05T00:00:00
6018505;533017;Unhoöù;;;174491;Unhoöù;Na Trûiöti;Ë.p.;730;;;27351;763694.11;1040670.74;2013-12-05T00:00:00
6018513;533017;Unhoöù;;;174491;Unhoöù;Lidick·;Ë.p.;731;;;27351;763219.91;1040051.18;2013-12-05T00:00:00
6018521;533017;Unhoöù;;;174491;Unhoöù;KomenskÈho;Ë.p.;732;;;27351;763402.32;1040143.55;2013-12-05T00:00:00
6018530;533017;Unhoöù;;;174491;Unhoöù;KomenskÈho;Ë.p.;733;;;27351;763361.75;1040147.80;2013-12-05T00:00:00
6018548;533017;Unhoöù;;;174491;Unhoöù;V Topolech;Ë.p.;734;;;27351;762874.80;1040482.08;2013-12-05T00:00:00
6018556;533017;Unhoöù;;;174491;Unhoöù;V Topolech;Ë.p.;735;;;27351;762874.67;1040475.08;2013-12-05T00:00:00
6018564;533017;Unhoöù;;;174491;Unhoöù;KomenskÈho;Ë.p.;736;;;27351;763464.72;1040176.64;2013-12-05T00:00:00
6018572;533017;Unhoöù;;;174491;Unhoöù;Na RybnÌËku;Ë.p.;737;;;27351;763472.03;1040207.18;2013-12-05T00:00:00
6018581;533017;Unhoöù;;;174491;Unhoöù;KomenskÈho;Ë.p.;738;;;27351;763322.59;1040144.75;2013-12-05T00:00:00
6018599;533017;Unhoöù;;;174491;Unhoöù;;Ë.p.;739;;;27351;765263.22;1041839.44;2013-12-05T00:00:00
6018602;533017;Unhoöù;;;174491;Unhoöù;V Topolech;Ë.p.;740;;;27351;762874.67;1040513.93;2013-12-05T00:00:00
6018611;533017;Unhoöù;;;174491;Unhoöù;Wolkerova;Ë.p.;741;;;27351;763195.91;1040161.00;2013-12-05T00:00:00
6018629;533017;Unhoöù;;;174491;Unhoöù;Wolkerova;Ë.p.;742;;;27351;763187.74;1040161.13;2013-12-05T00:00:00
6018637;533017;Unhoöù;;;174491;Unhoöù;Wolkerova;Ë.p.;743;;;27351;763157.15;1040166.02;2013-12-05T00:00:00
6018645;533017;Unhoöù;;;174491;Unhoöù;Wolkerova;Ë.p.;744;;;27351;763145.18;1040168.07;2013-12-05T00:00:00
6018653;533017;Unhoöù;;;174491;Unhoöù;Karlovarsk·;Ë.p.;745;;;27351;764143.03;1040096.26;2013-12-05T00:00:00
6018661;533017;Unhoöù;;;174491;Unhoöù;Na Trûiöti;Ë.p.;746;;;27351;763737.97;1040726.38;2013-12-05T00:00:00
6018670;533017;Unhoöù;;;174491;Unhoöù;Jir·skova;Ë.p.;747;;;27351;763060.91;1040312.12;2013-12-05T00:00:00
6018688;533017;Unhoöù;;;174491;Unhoöù;Smetanova;Ë.p.;748;;;27351;763550.43;1040081.44;2013-12-05T00:00:00
6018696;533017;Unhoöù;;;174491;Unhoöù;Seifertova;Ë.p.;749;;;27351;764005.30;1040193.05;2013-12-05T00:00:00
6018700;533017;Unhoöù;;;174491;Unhoöù;Smetanova;Ë.p.;750;;;27351;763476.60;1040077.61;2013-12-05T00:00:00
6018718;533017;Unhoöù;;;174491;Unhoöù;Zd. Hofbauera;Ë.p.;751;;;27351;763782.89;1039769.11;2013-12-05T00:00:00
6018726;533017;Unhoöù;;;174491;Unhoöù;Nouzovsk·;Ë.p.;752;;;27351;763909.85;1040763.06;2013-12-05T00:00:00
6018734;533017;Unhoöù;;;174491;Unhoöù;K¯ivokl·tsk·;Ë.p.;753;;;27351;763976.16;1040324.55;2013-12-05T00:00:00
6018742;533017;Unhoöù;;;174491;Unhoöù;Alöova;Ë.p.;754;;;27351;763851.15;1039984.11;2013-12-05T00:00:00
6018751;533017;Unhoöù;;;174491;Unhoöù;U JezÌrka;Ë.p.;755;;;27351;763453.05;1041080.99;2013-12-05T00:00:00
6018769;533017;Unhoöù;;;174491;Unhoöù;U JezÌrka;Ë.p.;756;;;27351;763450.55;1041101.62;2013-12-05T00:00:00
6018777;533017;Unhoöù;;;174491;Unhoöù;Wolkerova;Ë.p.;757;;;27351;763166.81;1040194.69;2013-12-05T00:00:00
6018785;533017;Unhoöù;;;174491;Unhoöù;Wolkerova;Ë.p.;758;;;27351;763151.00;1040197.44;2013-12-05T00:00:00
6018793;533017;Unhoöù;;;174491;Unhoöù;JeneËsk·;Ë.p.;759;;;27351;762756.29;1040354.24;2013-12-05T00:00:00
6018807;533017;Unhoöù;;;174491;Unhoöù;TuchonÌnsk·;Ë.p.;760;;;27351;766232.14;1042145.43;2013-12-05T00:00:00
6018815;533017;Unhoöù;;;174491;Unhoöù;Koll·rova;Ë.p.;761;;;27351;763894.69;1040489.09;2013-12-05T00:00:00
6018823;533017;Unhoöù;;;174491;Unhoöù;Zd. Hofbauera;Ë.p.;762;;;27351;763802.54;1039708.26;2013-12-05T00:00:00
6018831;533017;Unhoöù;;;174491;Unhoöù;Smetanova;Ë.p.;763;;;27351;763480.11;1040049.04;2013-12-05T00:00:00
6018840;533017;Unhoöù;;;174491;Unhoöù;ätef·nikova;Ë.p.;764;;;27351;764096.51;1040112.82;2013-12-05T00:00:00
6018858;533017;Unhoöù;;;174491;Unhoöù;Suchoml˝nsk·;Ë.p.;765;;;27351;766113.45;1041813.11;2013-12-05T00:00:00
6018866;533017;Unhoöù;;;174491;Unhoöù;Dvo¯·kova;Ë.p.;766;;;27351;763577.75;1040201.56;2013-12-05T00:00:00
6018874;533017;Unhoöù;;;174491;Unhoöù;Dvo¯·kova;Ë.p.;767;;;27351;763578.44;1040216.06;2013-12-05T00:00:00
6018882;533017;Unhoöù;;;174491;Unhoöù;Dvo¯·kova;Ë.p.;768;;;27351;763582.81;1040233.81;2013-12-05T00:00:00
6018891;533017;Unhoöù;;;174491;Unhoöù;Dvo¯·kova;Ë.p.;769;;;27351;763581.38;1040248.63;2013-12-05T00:00:00
6018904;533017;Unhoöù;;;174491;Unhoöù;Smetanova;Ë.p.;770;;;27351;763437.58;1040083.95;2013-12-05T00:00:00
6018912;533017;Unhoöù;;;174491;Unhoöù;U H·jenky;Ë.p.;771;;;27351;766268.90;1041884.94;2013-12-05T00:00:00
6018921;533017;Unhoöù;;;174491;Unhoöù;U H·jenky;Ë.p.;772;;;27351;766281.19;1041882.10;2013-12-05T00:00:00
6018939;533017;Unhoöù;;;174491;Unhoöù;Karlovarsk·;Ë.p.;773;;;27351;763929.55;1040204.88;2013-12-05T00:00:00
6018947;533017;Unhoöù;;;174491;Unhoöù;Pivovarsk·;Ë.p.;774;;;27351;763207.01;1040437.29;2013-12-05T00:00:00
6018955;533017;Unhoöù;;;174491;Unhoöù;Unhoöùsk·;Ë.p.;775;;;27351;766080.35;1042237.86;2013-12-05T00:00:00
6018963;533017;Unhoöù;;;174491;Unhoöù;Karla »apka;Ë.p.;776;;;27351;763147.94;1040248.13;2013-12-05T00:00:00
6018971;533017;Unhoöù;;;174491;Unhoöù;Karla »apka;Ë.p.;777;;;27351;763144.94;1040231.19;2013-12-05T00:00:00
6018980;533017;Unhoöù;;;174491;Unhoöù;K¯ivokl·tsk·;Ë.p.;778;;;27351;764011.49;1040288.33;2013-12-05T00:00:00
6018998;533017;Unhoöù;;;174491;Unhoöù;Na Trûiöti;Ë.p.;779;;;27351;763696.62;1040656.86;2013-12-05T00:00:00
6019005;533017;Unhoöù;;;174491;Unhoöù;Berounsk·;Ë.p.;780;;;27351;763799.50;1040586.09;2013-12-05T00:00:00
6019013;533017;Unhoöù;;;174491;Unhoöù;Hlubok·;Ë.p.;781;;;27351;763857.48;1039908.25;2013-12-05T00:00:00
6019021;533017;Unhoöù;;;174491;Unhoöù;Hlubok·;Ë.p.;782;;;27351;763859.32;1039916.84;2013-12-05T00:00:00
6019030;533017;Unhoöù;;;174491;Unhoöù;ätef·nikova;Ë.p.;783;;;27351;764103.25;1040392.87;2013-12-05T00:00:00
6019048;533017;Unhoöù;;;174491;Unhoöù;ätef·nikova;Ë.p.;784;;;27351;764109.97;1040466.62;2013-12-05T00:00:00
6019056;533017;Unhoöù;;;174491;Unhoöù;ätef·nikova;Ë.p.;785;;;27351;764103.78;1040354.41;2013-12-05T00:00:00
6019064;533017;Unhoöù;;;174491;Unhoöù;U Cihelny;Ë.p.;786;;;27351;763519.18;1040110.25;2013-12-05T00:00:00
6019072;533017;Unhoöù;;;174491;Unhoöù;Na Trûiöti;Ë.p.;787;;;27351;763714.94;1040579.94;2013-12-05T00:00:00
6019081;533017;Unhoöù;;;174491;Unhoöù;Na Trûiöti;Ë.p.;788;;;27351;763717.38;1040597.06;2013-12-05T00:00:00
6019099;533017;Unhoöù;;;174491;Unhoöù;LuËnÌ;Ë.p.;789;;;27351;763953.62;1040774.42;2013-12-05T00:00:00
6019102;533017;Unhoöù;;;174491;Unhoöù;JeneËsk·;Ë.p.;790;;;27351;762726.45;1040234.02;2013-12-05T00:00:00
6019111;533017;Unhoöù;;;174491;Unhoöù;U Cihelny;Ë.p.;791;;;27351;763556.36;1040107.08;2013-12-05T00:00:00
6019129;533017;Unhoöù;;;174491;Unhoöù;ätef·nikova;Ë.p.;792;;;27351;764099.82;1040373.71;2013-12-05T00:00:00
6019137;533017;Unhoöù;;;174491;Unhoöù;Na Trûiöti;Ë.p.;793;;;27351;763685.81;1040572.54;2013-12-05T00:00:00
6019145;533017;Unhoöù;;;174491;Unhoöù;ätef·nikova;Ë.p.;794;;;27351;764140.82;1040481.55;2013-12-05T00:00:00
6019153;533017;Unhoöù;;;174491;Unhoöù;Wolkerova;Ë.p.;795;;;27351;763203.82;1040187.83;2013-12-05T00:00:00
6019161;533017;Unhoöù;;;174491;Unhoöù;Wolkerova;Ë.p.;796;;;27351;763205.14;1040205.67;2013-12-05T00:00:00
6019170;533017;Unhoöù;;;174491;Unhoöù;Wolkerova;Ë.p.;797;;;27351;763196.04;1040226.29;2013-12-05T00:00:00
6019188;533017;Unhoöù;;;174491;Unhoöù;Wolkerova;Ë.p.;798;;;27351;763198.22;1040245.11;2013-12-05T00:00:00
6019196;533017;Unhoöù;;;174491;Unhoöù;Wolkerova;Ë.p.;799;;;27351;763200.99;1040261.96;2013-12-05T00:00:00
6019200;533017;Unhoöù;;;174491;Unhoöù;Wolkerova;Ë.p.;800;;;27351;763203.36;1040280.00;2013-12-05T00:00:00
6019218;533017;Unhoöù;;;174491;Unhoöù;Alöova;Ë.p.;801;;;27351;763851.94;1039952.39;2013-12-05T00:00:00
6019226;533017;Unhoöù;;;174491;Unhoöù;H¯ebenka;Ë.p.;802;;;27351;766258.27;1043370.11;2013-12-05T00:00:00
6019234;533017;Unhoöù;;;174491;Unhoöù;Borov·;Ë.p.;803;;;27351;766375.48;1041257.87;2013-12-05T00:00:00
6019242;533017;Unhoöù;;;174491;Unhoöù;ätef·nikova;Ë.p.;804;;;27351;764137.53;1040349.66;2013-12-05T00:00:00
6019251;533017;Unhoöù;;;174491;Unhoöù;V Brance;Ë.p.;805;;;27351;763307.84;1040638.05;2013-12-05T00:00:00
6019269;533017;Unhoöù;;;174491;Unhoöù;Chaloupeck·;Ë.p.;806;;;27351;766276.97;1042079.07;2013-12-05T00:00:00
6019277;533017;Unhoöù;;;174491;Unhoöù;ZahradnÌ;Ë.p.;807;;;27351;766233.19;1041759.91;2013-12-05T00:00:00
6019285;533017;Unhoöù;;;174491;Unhoöù;Chaloupeck·;Ë.p.;808;;;27351;766298.60;1042106.46;2013-12-05T00:00:00
6019307;533017;Unhoöù;;;174491;Unhoöù;Pod TrojicÌ;Ë.p.;809;;;27351;762902.49;1040755.79;2013-12-05T00:00:00
6019315;533017;Unhoöù;;;174491;Unhoöù;Karla »apka;Ë.p.;810;;;27351;763163.50;1040287.94;2013-12-05T00:00:00
6019323;533017;Unhoöù;;;174491;Unhoöù;Karla »apka;Ë.p.;811;;;27351;763163.81;1040275.25;2013-12-05T00:00:00
6019331;533017;Unhoöù;;;174491;Unhoöù;V Topolech;Ë.p.;812;;;27351;762835.91;1040512.08;2013-12-05T00:00:00
6019340;533017;Unhoöù;;;174491;Unhoöù;Praûsk·;Ë.p.;813;;;27351;762812.58;1040422.08;2013-12-05T00:00:00
6019358;533017;Unhoöù;;;174491;Unhoöù;LuËnÌ;Ë.p.;814;;;27351;764042.48;1040757.82;2013-12-05T00:00:00
6019366;533017;Unhoöù;;;174491;Unhoöù;Na Radlici;Ë.p.;815;;;27351;763761.66;1040846.45;2013-12-05T00:00:00
6019374;533017;Unhoöù;;;174491;Unhoöù;ätef·nikova;Ë.p.;816;;;27351;764140.03;1040365.78;2013-12-05T00:00:00
6019382;533017;Unhoöù;;;174491;Unhoöù;Borov·;Ë.p.;817;;;27351;766306.60;1041235.77;2013-12-05T00:00:00
6019391;533017;Unhoöù;;;174491;Unhoöù;ätef·nikova;Ë.p.;818;;;27351;764135.42;1040391.02;2013-12-05T00:00:00
6019404;533017;Unhoöù;;;174491;Unhoöù;Na Radlici;Ë.p.;819;;;27351;763758.37;1040825.83;2013-12-05T00:00:00
6019412;533017;Unhoöù;;;174491;Unhoöù;ätef·nikova;Ë.p.;820;;;27351;764142.14;1040403.58;2013-12-05T00:00:00
6019421;533017;Unhoöù;;;174491;Unhoöù;;Ë.p.;821;;;27351;766052.16;1041710.58;2013-12-05T00:00:00
6019439;533017;Unhoöù;;;174491;Unhoöù;H¯ebenka;Ë.p.;822;;;27351;766250.42;1043436.18;2013-12-05T00:00:00
6019447;533017;Unhoöù;;;174491;Unhoöù;U Cihelny;Ë.p.;823;;;27351;763520.25;1039982.90;2013-12-05T00:00:00
6019455;533017;Unhoöù;;;174491;Unhoöù;Karla »apka;Ë.p.;824;;;27351;763164.06;1040319.88;2013-12-05T00:00:00
6019463;533017;Unhoöù;;;174491;Unhoöù;Karla »apka;Ë.p.;825;;;27351;763162.13;1040305.69;2013-12-05T00:00:00
6019471;533017;Unhoöù;;;174491;Unhoöù;U Cihelny;Ë.p.;826;;;27351;763551.76;1039985.94;2013-12-05T00:00:00
6019480;533017;Unhoöù;;;174491;Unhoöù;Tylova;Ë.p.;827;;;27351;763201.19;1040128.49;2013-12-05T00:00:00
