KÛd ADM;KÛd obce;N·zev obce;N·zev MOMC;N·zev MOP;KÛd Ë·sti obce;N·zev Ë·sti obce;N·zev ulice;Typ SO;»Ìslo domovnÌ;»Ìslo orientaËnÌ;Znak ËÌsla orientaËnÌho;PS»;Sou¯adnice Y;Sou¯adnice X;PlatÌ Od
27797350;538051;Baöù;;;1121;Baöù;Bo¯anovick·;Ë.p.;895;;;25065;;;2011-07-01T00:00:00
27797368;538051;Baöù;;;1121;Baöù;Bo¯anovick·;Ë.p.;896;;;25065;737075.19;1031012.08;2015-08-05T00:00:00
27797376;538051;Baöù;;;1121;Baöù;Bo¯anovick·;Ë.p.;897;;;25065;737104.52;1031008.35;2013-12-06T00:00:00
27797384;538051;Baöù;;;1121;Baöù;Bo¯anovick·;Ë.p.;898;;;25065;737129.99;1030994.35;2013-12-06T00:00:00
27797392;538051;Baöù;;;1121;Baöù;Bo¯anovick·;Ë.p.;899;;;25065;737157.73;1030983.01;2013-12-06T00:00:00
27797406;538051;Baöù;;;1121;Baöù;Bo¯anovick·;Ë.p.;900;;;25065;;;2011-07-01T00:00:00
27797414;538051;Baöù;;;1121;Baöù;Bo¯anovick·;Ë.p.;901;;;25065;;;2011-07-01T00:00:00
27797422;538051;Baöù;;;1121;Baöù;Bo¯anovick·;Ë.p.;902;;;25065;737233.50;1030955.30;2016-02-01T00:00:00
27797431;538051;Baöù;;;1121;Baöù;Bo¯anovick·;Ë.p.;903;;;25065;737260.85;1030944.59;2016-12-14T00:00:00
27797449;538051;Baöù;;;1121;Baöù;Bo¯anovick·;Ë.p.;904;;;25065;737282.69;1030932.50;2013-12-06T00:00:00
27797457;538051;Baöù;;;1121;Baöù;Sedleck·;Ë.p.;905;;;25065;737299.30;1030967.21;2013-12-06T00:00:00
27797465;538051;Baöù;;;1121;Baöù;Sedleck·;Ë.p.;906;;;25065;737271.45;1030979.84;2013-12-06T00:00:00
27797473;538051;Baöù;;;1121;Baöù;Sedleck·;Ë.p.;907;;;25065;737248.68;1030991.20;2015-11-18T00:00:00
27797481;538051;Baöù;;;1121;Baöù;Sedleck·;Ë.p.;908;;;25065;737221.33;1030998.75;2013-12-06T00:00:00
27797490;538051;Baöù;;;1121;Baöù;Sedleck·;Ë.p.;909;;;25065;737194.43;1031002.88;2013-12-06T00:00:00
27797503;538051;Baöù;;;1121;Baöù;Sedleck·;Ë.p.;910;;;25065;737168.90;1031012.06;2013-12-06T00:00:00
27797511;538051;Baöù;;;1121;Baöù;Sedleck·;Ë.p.;911;;;25065;737143.24;1031021.23;2013-12-06T00:00:00
27797520;538051;Baöù;;;1121;Baöù;Sedleck·;Ë.p.;912;;;25065;;;2011-07-01T00:00:00
27797538;538051;Baöù;;;1121;Baöù;Sedleck·;Ë.p.;913;;;25065;737094.00;1031036.00;2013-12-06T00:00:00
27797546;538051;Baöù;;;1121;Baöù;Sedleck·;Ë.p.;914;;;25065;;;2011-07-01T00:00:00
27797554;538051;Baöù;;;1121;Baöù;Sedleck·;Ë.p.;915;;;25065;737294.61;1030968.24;2013-12-06T00:00:00
27842924;538051;Baöù;;;1121;Baöù;OkruûnÌ;Ë.p.;622;;;25065;736639.95;1030879.38;2013-12-06T00:00:00
27958019;538051;Baöù;;;1121;Baöù;Na LibovÌnek;Ë.p.;916;;;25065;737000.93;1031075.03;2013-12-06T00:00:00
27958027;538051;Baöù;;;1121;Baöù;Na LibovÌnek;Ë.p.;917;;;25065;736992.82;1031012.96;2013-12-06T00:00:00
28023391;538051;Baöù;;;1121;Baöù;Kojetick·;Ë.p.;602;;;25065;736694.57;1030892.19;2013-12-06T00:00:00
28023404;538051;Baöù;;;1121;Baöù;OkruûnÌ;Ë.p.;624;;;25065;736607.78;1030899.69;2013-12-06T00:00:00
28065301;538051;Baöù;;;1121;Baöù;Kosteleck·;Ë.p.;827;;;25065;736356.11;1030809.88;2013-12-06T00:00:00
28065310;538051;Baöù;;;1121;Baöù;Kosteleck·;Ë.p.;828;;;25065;736358.00;1030817.00;2013-12-06T00:00:00
28065328;538051;Baöù;;;1121;Baöù;OkruûnÌ;Ë.p.;829;;;25065;;;2011-07-01T00:00:00
28065336;538051;Baöù;;;1121;Baöù;MÏöick·;Ë.p.;830;;;25065;736502.73;1030951.14;2013-12-06T00:00:00
28065344;538051;Baöù;;;1121;Baöù;MÏöick·;Ë.p.;831;;;25065;736509.21;1030949.48;2013-12-06T00:00:00
28065352;538051;Baöù;;;1121;Baöù;MÏöick·;Ë.p.;832;;;25065;736516.00;1030947.00;2013-12-06T00:00:00
28065361;538051;Baöù;;;1121;Baöù;MÏöick·;Ë.p.;833;;;25065;736523.26;1030946.49;2013-12-06T00:00:00
28100000;538051;Baöù;;;1121;Baöù;OkruûnÌ;Ë.p.;613;;;25065;736622.51;1030794.87;2013-12-06T00:00:00
28128494;538051;Baöù;;;1121;Baöù;HlavnÌ;Ë.p.;192;;;25065;737490.89;1030579.30;2013-12-06T00:00:00
28150864;538051;Baöù;;;1121;Baöù;K RybnÌku;Ë.p.;264;;;25065;737880.63;1030525.64;2013-12-06T00:00:00
28150872;538051;Baöù;;;1121;Baöù;HlavnÌ;Ë.p.;265;;;25065;738200.00;1030560.00;2013-12-06T00:00:00
28215591;538051;Baöù;;;1121;Baöù;Kojetick·;Ë.p.;607;;;25065;736684.62;1030844.30;2013-12-06T00:00:00
28215605;538051;Baöù;;;1121;Baöù;Kojetick·;Ë.p.;610;;;25065;736677.74;1030816.39;2013-12-06T00:00:00
28253361;538051;Baöù;;;1121;Baöù;Brand˝sk·;Ë.p.;834;;;25065;736445.24;1030699.94;2013-12-06T00:00:00
28253370;538051;Baöù;;;1121;Baöù;Brand˝sk·;Ë.p.;835;;;25065;736438.72;1030677.25;2013-12-06T00:00:00
28268971;538051;Baöù;;;1121;Baöù;Kojetick·;Ë.p.;604;;;25065;736689.50;1030873.50;2013-12-06T00:00:00
28330111;538051;Baöù;;;1121;Baöù;Sedleck·;Ë.p.;928;;;25065;737127.04;1031062.84;2013-12-06T00:00:00
28407237;538051;Baöù;;;1121;Baöù;Ke H¯iöti;Ë.p.;266;;;25065;;;2011-07-01T00:00:00
28416562;538051;Baöù;;;1121;Baöù;Na Horku;Ë.p.;411;;;25065;736756.47;1030383.35;2013-12-06T00:00:00
28416571;538051;Baöù;;;1121;Baöù;Do PolÌ;Ë.p.;412;;;25065;737134.37;1030347.47;2015-12-02T00:00:00
28416589;538051;Baöù;;;1121;Baöù;Do PolÌ;Ë.p.;413;;;25065;737103.11;1030351.87;2016-10-03T00:00:00
28416597;538051;Baöù;;;1121;Baöù;Do PolÌ;Ë.p.;414;;;25065;737082.79;1030360.71;2014-07-30T00:00:00
28416601;538051;Baöù;;;1121;Baöù;Do PolÌ;Ë.p.;415;;;25065;737056.65;1030368.97;2016-06-08T00:00:00
28416619;538051;Baöù;;;1121;Baöù;Do PolÌ;Ë.p.;416;;;25065;737033.85;1030375.95;2013-12-06T00:00:00
28416627;538051;Baöù;;;1121;Baöù;Do PolÌ;Ë.p.;417;;;25065;737014.07;1030383.27;2016-10-12T00:00:00
28416635;538051;Baöù;;;1121;Baöù;Ke St¯elnici;Ë.p.;422;;;25065;737322.91;1030480.80;2013-12-06T00:00:00
28416643;538051;Baöù;;;1121;Baöù;Ke St¯elnici;Ë.p.;423;;;25065;737293.63;1030486.30;2013-12-06T00:00:00
28416651;538051;Baöù;;;1121;Baöù;Ke St¯elnici;Ë.p.;424;;;25065;737286.29;1030464.32;2014-03-12T00:00:00
28416660;538051;Baöù;;;1121;Baöù;Ke St¯elnici;Ë.p.;425;;;25065;737316.56;1030482.16;2013-12-06T00:00:00
28416678;538051;Baöù;;;1121;Baöù;Ke St¯elnici;Ë.p.;426;;;25065;737286.19;1030435.23;2013-12-18T00:00:00
28416686;538051;Baöù;;;1121;Baöù;Ke St¯elnici;Ë.p.;427;;;25065;737282.10;1030449.01;2013-12-06T00:00:00
28416694;538051;Baöù;;;1121;Baöù;Ke St¯elnici;Ë.p.;428;;;25065;;;2011-07-01T00:00:00
28416708;538051;Baöù;;;1121;Baöù;Ke St¯elnici;Ë.p.;429;;;25065;;;2011-07-01T00:00:00
28416716;538051;Baöù;;;1121;Baöù;Ke St¯elnici;Ë.p.;430;;;25065;;;2011-07-01T00:00:00
28416724;538051;Baöù;;;1121;Baöù;Ke St¯elnici;Ë.p.;431;;;25065;;;2011-07-01T00:00:00
28416732;538051;Baöù;;;1121;Baöù;Ke St¯elnici;Ë.p.;432;;;25065;737339.02;1030442.14;2013-12-06T00:00:00
28416741;538051;Baöù;;;1121;Baöù;Ke St¯elnici;Ë.p.;433;;;25065;737317.28;1030453.98;2017-01-11T00:00:00
28416759;538051;Baöù;;;1121;Baöù;Ke St¯elnici;Ë.p.;434;;;25065;737384.02;1030475.28;2014-10-22T00:00:00
28416767;538051;Baöù;;;1121;Baöù;K Vod·rnÏ;Ë.p.;435;;;25065;;;2011-07-01T00:00:00
28416775;538051;Baöù;;;1121;Baöù;K Vod·rnÏ;Ë.p.;436;;;25065;;;2011-07-01T00:00:00
28416783;538051;Baöù;;;1121;Baöù;HlavnÌ;Ë.p.;1005;;;25065;;;2011-07-01T00:00:00
28416791;538051;Baöù;;;1121;Baöù;Na LibovÌnek;Ë.p.;919;;;25065;736945.45;1031112.93;2013-12-06T00:00:00
28416805;538051;Baöù;;;1121;Baöù;Na LibovÌnek;Ë.p.;920;;;25065;736971.97;1031105.42;2015-02-11T00:00:00
28416813;538051;Baöù;;;1121;Baöù;Na LibovÌnek;Ë.p.;921;;;25065;736991.62;1031104.14;2013-12-06T00:00:00
28416821;538051;Baöù;;;1121;Baöù;Na LibovÌnek;Ë.p.;922;;;25065;;;2011-07-01T00:00:00
28416830;538051;Baöù;;;1121;Baöù;Na LibovÌnek;Ë.p.;923;;;25065;737026.36;1031096.16;2014-02-26T00:00:00
28416848;538051;Baöù;;;1121;Baöù;Sedleck·;Ë.p.;924;;;25065;737051.08;1031088.09;2014-10-22T00:00:00
28416856;538051;Baöù;;;1121;Baöù;Sedleck·;Ë.p.;925;;;25065;737070.82;1031080.19;2013-12-06T00:00:00
28416864;538051;Baöù;;;1121;Baöù;Sedleck·;Ë.p.;926;;;25065;737088.98;1031072.07;2013-12-06T00:00:00
28416872;538051;Baöù;;;1121;Baöù;Sedleck·;Ë.p.;927;;;25065;737108.91;1031067.79;2013-12-06T00:00:00
28416881;538051;Baöù;;;1121;Baöù;Sedleck·;Ë.p.;929;;;25065;737144.01;1031053.39;2013-12-06T00:00:00
28416899;538051;Baöù;;;1121;Baöù;Sedleck·;Ë.p.;930;;;25065;737163.68;1031046.94;2013-12-06T00:00:00
28416902;538051;Baöù;;;1121;Baöù;Sedleck·;Ë.p.;931;;;25065;;;2011-07-01T00:00:00
28416911;538051;Baöù;;;1121;Baöù;Sedleck·;Ë.p.;932;;;25065;737201.07;1031031.86;2013-12-06T00:00:00
28416929;538051;Baöù;;;1121;Baöù;Sedleck·;Ë.p.;933;;;25065;737224.06;1031025.77;2013-12-06T00:00:00
28416937;538051;Baöù;;;1121;Baöù;Sedleck·;Ë.p.;934;;;25065;737253.79;1031013.51;2013-12-06T00:00:00
28416945;538051;Baöù;;;1121;Baöù;Sedleck·;Ë.p.;935;;;25065;737237.91;1031021.70;2013-12-06T00:00:00
28416953;538051;Baöù;;;1121;Baöù;Sedleck·;Ë.p.;936;;;25065;;;2011-07-01T00:00:00
28416961;538051;Baöù;;;1121;Baöù;Sedleck·;Ë.p.;937;;;25065;;;2011-07-01T00:00:00
28416970;538051;Baöù;;;1121;Baöù;Sedleck·;Ë.p.;938;;;25065;737317.30;1030991.96;2013-12-06T00:00:00
28416988;538051;Baöù;;;1121;Baöù;Ke Kastrolu;Ë.p.;939;;;25065;;;2011-07-01T00:00:00
28416996;538051;Baöù;;;1121;Baöù;Ke Kastrolu;Ë.p.;940;;;25065;;;2011-07-01T00:00:00
28417003;538051;Baöù;;;1121;Baöù;Ke Kastrolu;Ë.p.;941;;;25065;;;2011-07-01T00:00:00
28417011;538051;Baöù;;;1121;Baöù;Ke Kastrolu;Ë.p.;942;;;25065;737409.56;1030973.92;2016-04-20T00:00:00
28417020;538051;Baöù;;;1121;Baöù;Ke Kastrolu;Ë.p.;943;;;25065;737428.52;1030966.33;2016-04-20T00:00:00
28417038;538051;Baöù;;;1121;Baöù;Ke Kastrolu;Ë.p.;944;;;25065;737446.38;1030955.76;2016-04-20T00:00:00
28417046;538051;Baöù;;;1121;Baöù;Ke Kastrolu;Ë.p.;945;;;25065;;;2011-07-01T00:00:00
28417054;538051;Baöù;;;1121;Baöù;Ke Kastrolu;Ë.p.;946;;;25065;;;2011-07-01T00:00:00
28417062;538051;Baöù;;;1121;Baöù;Ke Kastrolu;Ë.p.;947;;;25065;;;2011-07-01T00:00:00
28417071;538051;Baöù;;;1121;Baöù;Ke Kastrolu;Ë.p.;948;;;25065;;;2011-07-01T00:00:00
28417089;538051;Baöù;;;1121;Baöù;Ke Kastrolu;Ë.p.;949;;;25065;;;2011-07-01T00:00:00
28417097;538051;Baöù;;;1121;Baöù;Ke Kastrolu;Ë.p.;950;;;25065;;;2011-07-01T00:00:00
28417101;538051;Baöù;;;1121;Baöù;Ke Kastrolu;Ë.p.;951;;;25065;737356.56;1031047.01;2013-12-06T00:00:00
28417119;538051;Baöù;;;1121;Baöù;Ke Kastrolu;Ë.p.;952;;;25065;737376.06;1031038.53;2014-05-23T00:00:00
28417127;538051;Baöù;;;1121;Baöù;Ke Kastrolu;Ë.p.;953;;;25065;737395.89;1031031.41;2014-05-23T00:00:00
28417135;538051;Baöù;;;1121;Baöù;Ke Kastrolu;Ë.p.;954;;;25065;737425.09;1031031.96;2014-01-20T00:00:00
28417143;538051;Baöù;;;1121;Baöù;Ke Kastrolu;Ë.p.;955;;;25065;737441.69;1031019.18;2013-12-06T00:00:00
28417151;538051;Baöù;;;1121;Baöù;Ke Kastrolu;Ë.p.;956;;;25065;737462.93;1031011.30;2014-01-15T00:00:00
28417160;538051;Baöù;;;1121;Baöù;K Baûantnici;Ë.p.;957;;;25065;;;2011-07-01T00:00:00
28417178;538051;Baöù;;;1121;Baöù;K Baûantnici;Ë.p.;958;;;25065;737296.95;1031032.20;2013-12-06T00:00:00
28417186;538051;Baöù;;;1121;Baöù;K Baûantnici;Ë.p.;959;;;25065;737283.05;1031038.42;2013-12-06T00:00:00
28417194;538051;Baöù;;;1121;Baöù;K Baûantnici;Ë.p.;960;;;25065;737264.91;1031046.53;2014-01-15T00:00:00
28417208;538051;Baöù;;;1121;Baöù;K Baûantnici;Ë.p.;961;;;25065;737242.15;1031051.87;2013-12-06T00:00:00
28417216;538051;Baöù;;;1121;Baöù;K Baûantnici;Ë.p.;962;;;25065;737228.20;1031064.05;2013-12-06T00:00:00
28417224;538051;Baöù;;;1121;Baöù;K Baûantnici;Ë.p.;963;;;25065;737215.63;1031077.30;2014-04-04T00:00:00
28417232;538051;Baöù;;;1121;Baöù;K Baûantnici;Ë.p.;964;;;25065;737195.94;1031080.78;2014-01-08T00:00:00
28417241;538051;Baöù;;;1121;Baöù;K Baûantnici;Ë.p.;965;;;25065;737178.95;1031087.40;2013-12-06T00:00:00
28417259;538051;Baöù;;;1121;Baöù;K Baûantnici;Ë.p.;966;;;25065;737150.41;1031084.45;2015-12-09T00:00:00
28417267;538051;Baöù;;;1121;Baöù;K Baûantnici;Ë.p.;967;;;25065;737135.30;1031092.81;2013-12-06T00:00:00
28417275;538051;Baöù;;;1121;Baöù;K Baûantnici;Ë.p.;968;;;25065;737123.34;1031107.21;2013-12-06T00:00:00
28417283;538051;Baöù;;;1121;Baöù;K Baûantnici;Ë.p.;969;;;25065;737103.01;1031109.37;2015-03-04T00:00:00
28417291;538051;Baöù;;;1121;Baöù;K Baûantnici;Ë.p.;970;;;25065;737077.05;1031112.71;2013-12-06T00:00:00
28417305;538051;Baöù;;;1121;Baöù;K Baûantnici;Ë.p.;971;;;25065;737055.49;1031117.60;2014-07-02T00:00:00
28417313;538051;Baöù;;;1121;Baöù;K Baûantnici;Ë.p.;972;;;25065;;;2011-07-01T00:00:00
28417321;538051;Baöù;;;1121;Baöù;K Baûantnici;Ë.p.;973;;;25065;737012.23;1031133.30;2015-06-24T00:00:00
28417330;538051;Baöù;;;1121;Baöù;K Baûantnici;Ë.p.;974;;;25065;737002.06;1031148.34;2013-12-06T00:00:00
28417348;538051;Baöù;;;1121;Baöù;K Baûantnici;Ë.p.;975;;;25065;736984.43;1031156.42;2013-12-06T00:00:00
28417356;538051;Baöù;;;1121;Baöù;K Baûantnici;Ë.p.;976;;;25065;736953.45;1031160.83;2013-12-06T00:00:00
28417364;538051;Baöù;;;1121;Baöù;K Baûantnici;Ë.p.;977;;;25065;736948.40;1031139.77;2014-08-18T00:00:00
28417372;538051;Baöù;;;1121;Baöù;K Baûantnici;Ë.p.;978;;;25065;736918.60;1031118.03;2013-12-06T00:00:00
28417381;538051;Baöù;;;1121;Baöù;K Baûantnici;Ë.p.;979;;;25065;;;2011-07-01T00:00:00
28417399;538051;Baöù;;;1121;Baöù;K Baûantnici;Ë.p.;980;;;25065;736928.50;1031149.37;2013-12-06T00:00:00
28417402;538051;Baöù;;;1121;Baöù;K Baûantnici;Ë.p.;981;;;25065;736933.56;1031166.13;2014-07-02T00:00:00
28417411;538051;Baöù;;;1121;Baöù;K Baûantnici;Ë.p.;982;;;25065;736929.87;1031187.94;2015-07-15T00:00:00
28417429;538051;Baöù;;;1121;Baöù;K Baûantnici;Ë.p.;983;;;25065;736946.82;1031200.95;2015-09-23T00:00:00
28417437;538051;Baöù;;;1121;Baöù;K Baûantnici;Ë.p.;984;;;25065;736963.54;1031193.37;2015-12-16T00:00:00
28417445;538051;Baöù;;;1121;Baöù;K Baûantnici;Ë.p.;985;;;25065;736982.17;1031182.10;2013-12-06T00:00:00
28417453;538051;Baöù;;;1121;Baöù;K Baûantnici;Ë.p.;986;;;25065;737002.89;1031175.53;2016-07-01T00:00:00
28417461;538051;Baöù;;;1121;Baöù;K Baûantnici;Ë.p.;987;;;25065;737019.62;1031169.53;2016-06-28T00:00:00
28417470;538051;Baöù;;;1121;Baöù;K Baûantnici;Ë.p.;988;;;25065;737040.04;1031162.91;2015-12-16T00:00:00
28417488;538051;Baöù;;;1121;Baöù;K Baûantnici;Ë.p.;989;;;25065;737057.24;1031155.77;2016-06-28T00:00:00
28417496;538051;Baöù;;;1121;Baöù;K Baûantnici;Ë.p.;990;;;25065;;;2011-07-01T00:00:00
28417500;538051;Baöù;;;1121;Baöù;K Baûantnici;Ë.p.;991;;;25065;737092.71;1031141.70;2013-12-06T00:00:00
28417518;538051;Baöù;;;1121;Baöù;K Baûantnici;Ë.p.;992;;;25065;737111.21;1031135.87;2015-01-07T00:00:00
28417526;538051;Baöù;;;1121;Baöù;K Baûantnici;Ë.p.;993;;;25065;737130.05;1031129.86;2014-10-01T00:00:00
28417534;538051;Baöù;;;1121;Baöù;K Baûantnici;Ë.p.;994;;;25065;737148.28;1031122.49;2014-05-07T00:00:00
28417542;538051;Baöù;;;1121;Baöù;K Baûantnici;Ë.p.;995;;;25065;737166.77;1031115.78;2014-05-07T00:00:00
28417551;538051;Baöù;;;1121;Baöù;K Baûantnici;Ë.p.;996;;;25065;737184.14;1031114.09;2015-01-07T00:00:00
28417569;538051;Baöù;;;1121;Baöù;K Baûantnici;Ë.p.;997;;;25065;737203.03;1031102.78;2014-11-26T00:00:00
28417577;538051;Baöù;;;1121;Baöù;K Baûantnici;Ë.p.;998;;;25065;737223.76;1031095.50;2015-07-01T00:00:00
28417585;538051;Baöù;;;1121;Baöù;K Baûantnici;Ë.p.;999;;;25065;737240.66;1031093.84;2014-05-28T00:00:00
28417593;538051;Baöù;;;1121;Baöù;K Baûantnici;Ë.p.;1000;;;25065;737259.93;1031082.97;2014-09-10T00:00:00
28417607;538051;Baöù;;;1121;Baöù;K Baûantnici;Ë.p.;1001;;;25065;737277.98;1031076.58;2014-09-10T00:00:00
28417615;538051;Baöù;;;1121;Baöù;K Baûantnici;Ë.p.;1002;;;25065;737292.13;1031069.89;2016-03-02T00:00:00
28417623;538051;Baöù;;;1121;Baöù;K Baûantnici;Ë.p.;1003;;;25065;737312.43;1031067.87;2014-06-13T00:00:00
28417631;538051;Baöù;;;1121;Baöù;K Baûantnici;Ë.p.;1004;;;25065;737337.28;1031055.73;2014-07-30T00:00:00
28426266;538051;Baöù;;;1121;Baöù;VedlejöÌ;Ë.p.;284;;;25065;;;2011-07-01T00:00:00
28426274;538051;Baöù;;;1121;Baöù;VedlejöÌ;Ë.p.;285;;;25065;;;2011-07-01T00:00:00
28426282;538051;Baöù;;;1121;Baöù;VedlejöÌ;Ë.p.;286;;;25065;737993.09;1030656.19;2013-12-06T00:00:00
28426291;538051;Baöù;;;1121;Baöù;VedlejöÌ;Ë.p.;287;;;25065;738027.62;1030653.73;2013-12-06T00:00:00
28426304;538051;Baöù;;;1121;Baöù;VedlejöÌ;Ë.p.;280;;;25065;738025.96;1030623.65;2013-12-06T00:00:00
28426312;538051;Baöù;;;1121;Baöù;VedlejöÌ;Ë.p.;281;;;25065;;;2011-07-01T00:00:00
28426321;538051;Baöù;;;1121;Baöù;VedlejöÌ;Ë.p.;282;;;25065;737954.97;1030628.43;2014-12-10T00:00:00
28426339;538051;Baöù;;;1121;Baöù;VedlejöÌ;Ë.p.;283;;;25065;;;2011-07-01T00:00:00
28489659;538051;Baöù;;;1121;Baöù;Kojetick·;Ë.p.;603;;;25065;736691.56;1030879.54;2013-12-06T00:00:00
30210771;538051;Baöù;;;1121;Baöù;SpojovacÌ;Ë.p.;212;;;25065;738140.58;1030474.42;2013-12-06T00:00:00
30672520;538051;Baöù;;;1121;Baöù;HlavnÌ;Ë.p.;113;;;25065;737090.13;1030723.68;2013-12-06T00:00:00
30672538;538051;Baöù;;;1121;Baöù;Za Dvorem;Ë.p.;123;;;25065;737208.41;1030774.96;2013-12-06T00:00:00
30672546;538051;Baöù;;;1121;Baöù;;Ë.p.;182;;;25065;737155.19;1030456.97;2013-12-06T00:00:00
30672554;538051;Baöù;;;1121;Baöù;;Ë.p.;188;;;25065;736033.93;1031034.56;2013-12-06T00:00:00
30672562;538051;Baöù;;;1121;Baöù;K RybnÌku;Ë.p.;258;;;25065;737878.83;1030424.49;2013-12-06T00:00:00
30672571;538051;Baöù;;;1121;Baöù;Kojetick·;Ë.p.;601;;;25065;736725.43;1030884.68;2013-12-06T00:00:00
30672589;538051;Baöù;;;1121;Baöù;Kojetick·;Ë.p.;606;;;25065;736688.15;1030861.12;2013-12-06T00:00:00
30672597;538051;Baöù;;;1121;Baöù;Kojetick·;Ë.p.;609;;;25065;736677.74;1030822.05;2013-12-06T00:00:00
30672601;538051;Baöù;;;1121;Baöù;Kojetick·;Ë.p.;612;;;25065;736676.04;1030794.77;2013-12-06T00:00:00
30672619;538051;Baöù;;;1121;Baöù;OkruûnÌ;Ë.p.;614;;;25065;736626.71;1030810.95;2013-12-06T00:00:00
30672627;538051;Baöù;;;1121;Baöù;OkruûnÌ;Ë.p.;616;;;25065;736629.04;1030820.67;2013-12-06T00:00:00
30672635;538051;Baöù;;;1121;Baöù;OkruûnÌ;Ë.p.;618;;;25065;736631.84;1030841.50;2013-12-06T00:00:00
30672643;538051;Baöù;;;1121;Baöù;OkruûnÌ;Ë.p.;621;;;25065;736640.01;1030873.68;2013-12-06T00:00:00
30672651;538051;Baöù;;;1121;Baöù;OkruûnÌ;Ë.p.;623;;;25065;736639.39;1030898.26;2013-12-06T00:00:00
30672660;538051;Baöù;;;1121;Baöù;OkruûnÌ;Ë.p.;625;;;25065;736605.55;1030881.57;2013-12-06T00:00:00
30672678;538051;Baöù;;;1121;Baöù;OkruûnÌ;Ë.p.;626;;;25065;736605.04;1030875.70;2013-12-06T00:00:00
30672686;538051;Baöù;;;1121;Baöù;OkruûnÌ;Ë.p.;627;;;25065;736604.70;1030871.35;2013-12-06T00:00:00
30672694;538051;Baöù;;;1121;Baöù;OkruûnÌ;Ë.p.;628;;;25065;736603.96;1030865.29;2013-12-06T00:00:00
30672708;538051;Baöù;;;1121;Baöù;OkruûnÌ;Ë.p.;630;;;25065;736595.36;1030829.50;2013-12-06T00:00:00
30672716;538051;Baöù;;;1121;Baöù;OkruûnÌ;Ë.p.;632;;;25065;736593.68;1030819.44;2013-12-06T00:00:00
30672724;538051;Baöù;;;1121;Baöù;;Ë.p.;918;;;25065;737404.00;1030655.00;2013-12-06T00:00:00
30672732;538051;Baöù;;;1121;Baöù;;Ë.ev.;2;;;25065;736683.36;1030418.11;2013-12-06T00:00:00
30672741;538051;Baöù;;;1121;Baöù;HlavnÌ;Ë.ev.;3;;;25065;738208.42;1030527.09;2013-12-06T00:00:00
30672759;538051;Baöù;;;1121;Baöù;;Ë.ev.;22;;;25065;736663.67;1030484.11;2013-12-06T00:00:00
30672767;538051;Baöù;;;1121;Baöù;;Ë.ev.;29;;;25065;737357.57;1030670.34;2013-12-06T00:00:00
31182496;538051;Baöù;;;1121;Baöù;;Ë.p.;221;;;25065;738149.37;1030379.49;2013-12-06T00:00:00
31182500;538051;Baöù;;;1121;Baöù;K RybnÌku;Ë.ev.;31;;;25065;737952.81;1030459.77;2013-12-06T00:00:00
40000966;538051;Baöù;;;1121;Baöù;Ke St¯elnici;Ë.p.;420;;;25065;737350.11;1030476.77;2013-12-06T00:00:00
40464032;538051;Baöù;;;1121;Baöù;;Ë.p.;447;;;25065;736887.41;1030603.33;2013-12-06T00:00:00
40468291;538051;Baöù;;;1121;Baöù;P¯edbojsk·;Ë.p.;267;;;25065;737984.46;1030190.34;2013-12-06T00:00:00
40468356;538051;Baöù;;;1121;Baöù;HlavnÌ;Ë.p.;251;;;25065;737446.64;1030669.20;2013-12-06T00:00:00
40554651;538051;Baöù;;;1121;Baöù;Ke St¯elnici;Ë.p.;421;;;25065;737343.95;1030477.28;2013-12-06T00:00:00
40556247;538051;Baöù;;;1121;Baöù;K Lesu;Ë.p.;269;;;25065;738270.91;1030925.35;2013-12-06T00:00:00
40556981;538051;Baöù;;;1121;Baöù;K Vod·rnÏ;Ë.p.;481;;;25065;736840.03;1030511.99;2013-12-06T00:00:00
40905659;538051;Baöù;;;1121;Baöù;HlavnÌ;Ë.p.;302;;;25065;737709.72;1030628.96;2013-12-06T00:00:00
41024150;538051;Baöù;;;1121;Baöù;Kor·lkov˝ch;Ë.p.;474;;;25065;736680.45;1030550.04;2013-12-06T00:00:00
41061039;538051;Baöù;;;1121;Baöù;HlavnÌ;Ë.p.;351;;;25065;737751.34;1030578.62;2013-12-06T00:00:00
41434676;538051;Baöù;;;1121;Baöù;Za Kov·rnou;Ë.p.;457;;;25065;736816.61;1030584.96;2013-12-06T00:00:00
41628411;538051;Baöù;;;1121;Baöù;Kor·lkov˝ch;Ë.p.;468;;;25065;736709.81;1030585.67;2013-12-06T00:00:00
41828542;538051;Baöù;;;1121;Baöù;P¯edbojsk·;Ë.p.;332;;;25065;737900.09;1030213.98;2013-12-06T00:00:00
41828852;538051;Baöù;;;1121;Baöù;P¯edbojsk·;Ë.p.;333;;;25065;737909.88;1030256.12;2013-12-06T00:00:00
41877071;538051;Baöù;;;1121;Baöù;Kor·lkov˝ch;Ë.p.;480;;;25065;736664.01;1030521.49;2013-12-06T00:00:00
42118557;538051;Baöù;;;1121;Baöù;K Vod·rnÏ;Ë.p.;482;;;25065;736748.44;1030499.12;2013-12-06T00:00:00
42216346;538051;Baöù;;;1121;Baöù;Za Kov·rnou;Ë.p.;459;;;25065;736806.06;1030636.71;2013-12-06T00:00:00
42288312;538051;Baöù;;;1121;Baöù;Za Kov·rnou;Ë.p.;450;;;25065;736855.46;1030644.35;2013-12-06T00:00:00
